Seq,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度
1,新興分隊,地上,新興區,七賢一路、仁愛ㄧ街口(西南角),120.307601554235,22.6341469694546
2,新興分隊,地上,新興區,七賢一路、民族二路口(西南),120.313266293818,22.6337392592218
3,新興分隊,地上,新興區,七賢一路、和平一路口(西南),120.31667278621,22.633575034428
4,新興分隊,地上,新興區,七賢一路、尚仁街口(東北),120.315180748264,22.6337662378746
5,新興分隊,地上,新興區,七賢一路、忠孝一路(西南角),120.306216958086,22.6342378409437
6,新興分隊,地上,新興區,七賢一路、南華路(東南角),120.303310366539,22.6344080519817
7,新興分隊,地上,新興區,七賢一路、復興一路口(西北),120.308404227019,22.6340962920676
8,新興分隊,地上,新興區,七賢一路457號前,120.304828438904,22.6343276171898
9,新興分隊,地上,新興區,七賢一路98號前,120.314473563326,22.6338190309567
10,新興分隊,地上,新興區,七賢一路與洛陽街(東南),120.309281634359,22.6340237109245
11,新興分隊,地上,新興區,七賢一路與復興一路口(東南),120.308433385758,22.6340874583884
12,新興分隊,地上,新興區,七賢一路與錦田路口(西北),120.310478072338,22.6339429839982
13,新興分隊,地上,新興區,七賢一路與錦田路口(西南),120.310525508789,22.6339339692993
14,新興分隊,地上,新興區,七賢二路、中山一路口（西南）,120.302038136906,22.6345143431058
15,新興分隊,地上,新興區,七賢二路、民主橫路口(東南),120.301347129796,22.6345676775125
16,新興分隊,地上,新興區,七賢二路、同愛街口(西),120.300475104994,22.6348013690467
17,新興分隊,地上,新興區,七賢二路、南台路口(西南),120.29912970172,22.6341824661569
18,新興分隊,地上,新興區,八德一路、忠孝一路(西南角),120.306462411629,22.6356737298919
19,新興分隊,地上,新興區,八德一路、復興一路口(西南),120.308523553902,22.6355257028282
20,新興分隊,地上,新興區,八德一路與錦田路(西南),120.310694074737,22.6353867410707
21,新興分隊,地上,新興區,大同一路、自立二路口,120.299956952259,22.6286181887623
22,新興分隊,地上,新興區,大同一路、新盛二街口,120.297532040271,22.6277672287553
23,新興分隊,地上,新興區,大同一路、瑞源路口,120.298678684625,22.6281806772043
24,新興分隊,地上,新興區,中山一路146號,120.302297557043,22.631932592236
25,新興分隊,地上,新興區,中山一路14號前,120.301538036625,22.6263383594944
26,新興分隊,地上,新興區,中山一路61號前,120.301643781003,22.629738997465
27,新興分隊,地上,新興區,中山一路新興分局前,120.301948383186,22.630736928908
28,新興分隊,地上,新興區,中山橫路、中山一路口,120.301587970167,22.631947756088
29,新興分隊,地上,新興區,中正二路、和平一路口(西北),120.317709967428,22.6303523723724
30,新興分隊,地上,新興區,中正三路、林森一路口(西南),120.304709782574,22.6311304449674
31,新興分隊,地上,新興區,中正三路、復興一路口(東南)--國泰世華銀行旁,120.308173425235,22.6308758790371
32,新興分隊,地上,新興區,中正三路、錦田路口(南),120.310275606551,22.630721457977
33,新興分隊,地上,新興區,中正三路10號前（上）,120.312389174025,22.6307427941352
34,新興分隊,地上,新興區,中正三路3號,120.311137547784,22.6306631296978
35,新興分隊,地上,新興區,中正三路與錦田路口(西北)--新興區公所旁,120.310296393671,22.6308922804626
36,新興分隊,地上,新興區,中正三路與錦田路捷運o6站出口,120.310504935421,22.6308730938892
37,新興分隊,地上,新興區,中正四路、南台路口,120.300396457143,22.6309360189351
38,新興分隊,地上,新興區,五福一路、民權一路口(東北),120.31112732917,22.6265365793685
39,新興分隊,地上,新興區,五福二路(雄商公車站旁),120.310315328705,22.6261510437943
40,新興分隊,地上,新興區,五福二路、中山一路口(東北),120.301032134961,22.6232500249759
41,新興分隊,地上,新興區,五福二路、仁智街口(西南),120.301765808119,22.6233108081839
42,新興分隊,地上,新興區,五福二路、文橫ㄧ路口(東北),120.30350608511,22.623983204106
43,新興分隊,地上,新興區,五福二路、文橫二路口(東南),120.303580969951,22.623866560396
44,新興分隊,地上,新興區,五福二路、忠孝一路口(西南),120.306246897942,22.6248009883708
45,新興分隊,地上,新興區,五福二路、林森一路口(西南),120.304841144966,22.6243327988051
46,新興分隊,地上,新興區,五福二路、復興一路口（西南）（上）,120.308146114541,22.6254203158551
47,新興分隊,地上,新興區,五福二路、復興一路口(東南),120.308452205936,22.6255232956002
48,新興分隊,地上,新興區,五福二路100號前,120.307994735863,22.6254852200891
49,新興分隊,地上,新興區,五福二路142號前,120.306877104084,22.6250995008529
50,新興分隊,地上,新興區,五福二路45號前,120.307364799149,22.6251755665499
51,新興分隊,地上,新興區,六合路、民族二路口(東北),120.313601823661,22.6322456259372
52,新興分隊,地上,新興區,民生一路、仁愛一街口,120.307054885004,22.6272705973832
53,新興分隊,地上,新興區,民生一路、達仁街口,120.308724473785,22.6277287257631
54,新興分隊,地上,新興區,民生一路222巷口,120.307501341105,22.6276757779781
55,新興分隊,地上,新興區,民生二路、大同一路229巷口,120.29978775084,22.6269645758635
56,新興分隊,地上,新興區,民生二路、新盛二街口,120.298340699076,22.6264749939668
57,新興分隊,地上,新興區,民族二路105巷、民族二路口,120.3132235162,22.6326326264106
58,新興分隊,地上,新興區,民族二路81巷、民族二路口,120.313158519758,22.6318188777382
59,新興分隊,地上,新興區,民權一路、民權街口,120.311579494874,22.6240550867791
60,新興分隊,地上,新興區,玉竹一街、中山一路,120.301428266618,22.625343257019
61,新興分隊,地上,新興區,玉竹二街、中山一路口,120.301284198165,22.624173643832
62,新興分隊,地上,新興區,尚文街、民族二路口,120.313865989831,22.6353249966433
63,新興分隊,地上,新興區,尚義街154巷口、和平一路口,120.317173087054,22.6323647512049
64,新興分隊,地上,新興區,河南路、民族二路口(東南),120.313905937831,22.6363479691068
65,新興分隊,地上,新興區,復興一路、民生一路口（東南）（上）,120.307877421409,22.6272835300588
66,新興分隊,地上,新興區,復興一路、復橫一路(東南),120.308041036159,22.6293229153526
67,新興分隊,地上,新興區,黃海街50號前,120.311658630042,22.6295683656095
68,前金分隊,地上,前金區,七賢二路、中華三路口,120.294777572785,22.6327635323784
69,前金分隊,地上,前金區,七賢二路、成功一路口,120.290936394248,22.631551875291
70,前金分隊,地上,前金區,七賢二路、自立一路口,120.297813059989,22.6338010341646
71,前金分隊,地上,前金區,七賢二路、新盛一街,120.295580363472,22.6331681822139
72,前金分隊,地上,前金區,七賢二路、新盛一街口,120.29553577106,22.6330701786881
73,前金分隊,地上,前金區,七賢二路、瑞源路口,120.296504968416,22.6334079881284
74,前金分隊,地上,前金區,七賢二路120號,120.297580961971,22.6338363528508
75,前金分隊,地上,前金區,七賢二路160號,120.296452419643,22.6334520173452
76,前金分隊,地上,前金區,七賢二路176號前,120.296058709822,22.6333210826535
77,前金分隊,地上,前金區,七賢二路203號,120.293805501569,22.6324890146061
78,前金分隊,地上,前金區,七賢二路220號,120.294380636736,22.6327570566748
79,前金分隊,地上,前金區,七賢二路227號、補習班,120.293122912863,22.6321881836267
80,前金分隊,地上,前金區,七賢二路235號前,120.292499999605,22.6320760321866
81,前金分隊,地上,前金區,七賢二路256號,120.292532230077,22.6321357328629
82,前金分隊,地上,前金區,七賢二路267號、日盛證券前,120.291683519518,22.6317910502894
83,前金分隊,地上,前金區,七賢二路315號,120.290253543498,22.6313283816135
84,前金分隊,地上,前金區,七賢二路320號,120.290979573016,22.6316185567552
85,前金分隊,地上,前金區,七賢二路380號、市中一路口,120.289279950314,22.6310434729485
86,前金分隊,地上,前金區,七賢二路394號人行道,120.288874,22.631019
87,前金分隊,地上,前金區,七賢二路419號前,120.287296041824,22.6303432453761
88,前金分隊,地上,前金區,七賢二路426號,120.287833244792,22.6305608369733
89,前金分隊,地上,前金區,七賢二路與文武一街,120.293737015327,22.6325443180936
90,前金分隊,地上,前金區,大同二路、市中一路西北角,120.291223174022,22.6257302617028
91,前金分隊,地上,前金區,大同二路、自強二路,120.294654879784,22.6269050453199
92,前金分隊,地上,前金區,大同二路、河東路口,120.289897631813,22.6252235149298
93,前金分隊,地上,前金區,大同二路20號,120.295787249562,22.6272233526986
94,前金分隊,地上,前金區,大同二路76號,120.293017137489,22.6263065908294
95,前金分隊,地上,前金區,中山二路捷運中央公園站北側,120.301193194154,22.6259108248847
96,前金分隊,地上,前金區,中山二路捷運中央公園站南側,120.301078647614,22.6242520563918
97,前金分隊,地上,前金區,中正四路、中華三路西南角,120.29553209182,22.6291424629432
98,前金分隊,地上,前金區,中正四路、成功一路口東北側,120.292264994673,22.6281848098186
99,前金分隊,地上,前金區,中正四路、新盛一街口,120.296707229538,22.6296952842818
100,前金分隊,地上,前金區,中正四路、瑞源路口東北側地上式,120.29801465483,22.6301533068031
101,前金分隊,地上,前金區,中正四路172號,120.295040167045,22.6291400806044
102,前金分隊,地上,前金區,中正四路175之2號,120.294484359271,22.628813406955
103,前金分隊,地上,前金區,中正四路211號,120.293077077089,22.6283362662224
104,前金分隊,地上,前金區,中正四路89號前,120.298429867493,22.6301039032418
105,前金分隊,地上,前金區,中正四路捷運2號出口,120.293508261786,22.6285259587912
106,前金分隊,地上,前金區,中正四路與中華三路（東南邊花圃）,120.29613188677,22.629117997682
107,前金分隊,地上,前金區,中華三路、五福三路,120.298641121815,22.6225698068583
108,前金分隊,地上,前金區,中華三路、民生二路51號,120.29709665202,22.6255799636322
109,前金分隊,地上,前金區,中華三路100號,120.296278462879,22.6286814515821
110,前金分隊,地上,前金區,中華三路125號前,120.295717419114,22.6297692711168
111,前金分隊,地上,前金區,中華三路126號前,120.295778976687,22.629839498854
112,前金分隊,地上,前金區,中華三路23-4號（鴻賓牛排館）對面,120.298070704939,22.6240843222721
113,前金分隊,地上,前金區,中華三路66號（大同醫院大門北側）,120.296828128726,22.6273480850197
114,前金分隊,地上,前金區,中華三路81號,120.29646848738,22.627478828741
115,前金分隊,地上,前金區,中華三路大同醫院大門南側,120.297131133375,22.6265036452091
116,前金分隊,地上,前金區,五福三路、仁義街口(東南角),120.300220413613,22.6228198369583
117,前金分隊,地上,前金區,五福三路21號,120.299554315309,22.6225943495893
118,前金分隊,地上,前金區,五福三路23號,120.299164073576,22.6223374776773
119,前金分隊,地上,前金區,五福三路33號,120.298910079116,22.6218272808658
120,前金分隊,地上,前金區,五福三路87號,120.295620539846,22.6212955068227
121,前金分隊,地上,前金區,六合二路前金國中大門東側,120.29085409721,22.6293696303615
122,前金分隊,地上,前金區,六合二路廉政署東側,120.292566387083,22.6298750286589
123,前金分隊,地上,前金區,六合二路與市中一路口口西側棒球場旁,120.289913595808,22.629050482522
124,前金分隊,地上,前金區,市中一路、中正四路西北角,120.290475321845,22.6275877712083
125,前金分隊,地上,前金區,市中一路、鼎盛街口七賢國中東側門,120.288851094181,22.6320036685672
126,前金分隊,地上,前金區,民生二路、文武二街口,120.296466851953,22.6253810567822
127,前金分隊,地上,前金區,民生二路、河東路口,120.290543364892,22.6234173560073
128,前金分隊,地上,前金區,民生二路137號,120.294738149608,22.6248021684382
129,前金分隊,地上,前金區,民生二路155-2號、成功一路口,120.29355660982,22.624409715455
130,前金分隊,地上,前金區,民生二路191號、市中一路口,120.292036635717,22.6239161613616
131,前金分隊,地上,前金區,民生二路89號、自強二路口,120.295447785431,22.6250666853649
132,前金分隊,地上,前金區,自立一路、中正四路口（西北側）,120.299086160392,22.6305431189287
133,前金分隊,地上,前金區,自強一路、中正四路（捷運O1出口處,120.293839747292,22.6290941300071
134,前金分隊,地上,前金區,自強一路40號,120.293542584877,22.6300290267306
135,前金分隊,地上,前金區,自強二路、民生二路西北邊（前金國小）,120.295231561397,22.6254700203099
136,前金分隊,地上,前金區,河南二路、河東路上,120.286593715105,22.6318454735552
137,前金分隊,地上,前金區,河南二路146號前,120.291467,22.633999
138,前金分隊,地上,前金區,河南二路167號,120.29032999884,22.6336251929937
139,前金分隊,地上,前金區,河南二路175號前,120.289683813492,22.6333925615562
140,前金分隊,地上,前金區,河南二路185號前,120.289115928602,22.6331917258049
141,前金分隊,地上,前金區,河南二路86號前,120.296091860119,22.635507554718
142,前金分隊,地上,前金區,青年二路12號,120.301496291419,22.6197687764477
143,前金分隊,地上,前金區,前金消防隊前,120.294054547991,22.6286597626635
144,前金分隊,地上,前金區,高雄女中校左側（靠近成功一路）,120.294989896142,22.6211608384162
145,前金分隊,地上,前金區,高雄女中校門右側、五福三路124巷口,120.292348725835,22.6207322403566
146,前金分隊,地上,前金區,瑞源路、育才街口,120.297115975228,22.6321753940484
147,前金分隊,地上,前金區,瑞源路30號,120.298345003776,22.629057898236
148,苓雅分隊,地上,苓雅區,010捷運站2號出口左前方約6公尺,120.340097,22.625245
149,苓雅分隊,地上,苓雅區,08捷運站6號出口對面,120.328622,22.629028
150,苓雅分隊,地上,苓雅區,O10捷運站1號出口前,120.340267,22.625481
151,苓雅分隊,地上,苓雅區,O10捷運站3號出口前,120.341118,22.624924
152,苓雅分隊,地上,苓雅區,二聖一路58號,120.325283,22.612016
153,苓雅分隊,地上,苓雅區,三多一路162號前,120.330746,22.622609
154,苓雅分隊,地上,苓雅區,三多一路53巷對面（三多一路、體育場路口西北側）,120.334297,22.623801
155,苓雅分隊,地上,苓雅區,三多二路、國際商工大門,120.325855,22.620993
156,苓雅分隊,地上,苓雅區,三多二路100號,120.324194,22.620429
157,苓雅分隊,地上,苓雅區,三多二路102號（三多二路、和平一路口）,120.322063,22.619947
158,苓雅分隊,地上,苓雅區,三多二路112號[和平一路、三多二路口（西北側）],120.321838,22.619674
159,苓雅分隊,地上,苓雅區,三多二路353號（光華二路．三多二路口）,120.317941,22.61816
160,苓雅分隊,地上,苓雅區,三多二路426號,120.314697,22.617457
161,苓雅分隊,地上,苓雅區,三多二路43號,120.326452,22.620988
162,苓雅分隊,地上,苓雅區,三多二路60號（褔德三路、三多一路口）,120.327823,22.621627
163,苓雅分隊,地上,苓雅區,三多三路108號（三多三路、仁愛三街口）,120.311066,22.616191
164,苓雅分隊,地上,苓雅區,大順三路117巷1號,120.325858,22.633654
165,苓雅分隊,地上,苓雅區,大順三路183號,120.326077,22.634343
166,苓雅分隊,地上,苓雅區,大順三路207號（憲政路、大順三路口）,120.326261,22.634841
167,苓雅分隊,地上,苓雅區,大順三路208號（大順三路208號右側（水族館前））,120.326175,22.633855
168,苓雅分隊,地上,苓雅區,大順三路250巷1號旁,120.326723,22.63503
169,苓雅分隊,地上,苓雅區,大順三路280號前,120.326977,22.636075
170,苓雅分隊,地上,苓雅區,大順三路49號前（大順三路47巷口）,120.323903,22.630897
171,苓雅分隊,地上,苓雅區,大順三路66號前,120.324498,22.631262
172,苓雅分隊,地上,苓雅區,中山二路282號前（捷運站前）,120.304383,22.614695
173,苓雅分隊,地上,苓雅區,中正一路120號對面（中正一路、輔仁路口（棒球場旁））,120.332477226984,22.627849976066
174,苓雅分隊,地上,苓雅區,中正一路196號,120.330751798148,22.6286267526365
175,苓雅分隊,地上,苓雅區,中正一路239巷1號前,120.327422,22.629431
176,苓雅分隊,地上,苓雅區,中正一路305號（中正一路、褔安路口）,120.324466,22.629608
177,苓雅分隊,地上,苓雅區,中正一路478號前【大順三路6號前（中正、大順）】,120.323399531248,22.6299829642148
178,苓雅分隊,地上,苓雅區,中正一路4巷3弄8-1號旁(急診室對面巷底),120.339739005944,22.6267167790138
179,苓雅分隊,地上,苓雅區,中正一路8號（中正一路中正高中大門前）,120.338681,22.626217
180,苓雅分隊,地上,苓雅區,中正一路99號（09捷運站1號出口前（公車站牌前））,120.334102463211,22.6275562156408
181,苓雅分隊,地上,苓雅區,中正一路99號（中正一路、國道南下便道路口）,120.335483130302,22.6272715044703
182,苓雅分隊,地上,苓雅區,中正二路139號（中正二路、尚義街口）,120.315243617214,22.6303972957952
183,苓雅分隊,地上,苓雅區,中正二路167號前,120.314282387732,22.6304648230163
184,苓雅分隊,地上,苓雅區,中正二路175號（民族二路、中正二路口）,120.313584,22.630364
185,苓雅分隊,地上,苓雅區,中正二路89號[中正二路、尚信街口（O7捷運站前）],120.316718,22.630122
186,苓雅分隊,地上,苓雅區,五福一路77號（五褔一路、廣州一街口）,120.315677512897,22.6279572463145
187,苓雅分隊,地上,苓雅區,五褔一路10號前,120.318346314732,22.6289637308488
188,苓雅分隊,地上,苓雅區,五褔一路60號前,120.315013,22.62792
189,苓雅分隊,地上,苓雅區,仁智街1號（三多三路、仁智街口）,120.305391433205,22.6142549935805
190,苓雅分隊,地上,苓雅區,四維二路265號（光華一路、四維二路）,120.316552979168,22.6212516793724
191,苓雅分隊,地上,苓雅區,四維三路198-4號前（四維三路、仁智街口）,120.304149177333,22.6174598679855
192,苓雅分隊,地上,苓雅區,四維三路4號（永定街、四維二路口（東北側））,120.311327207861,22.6198362504352
193,苓雅分隊,地上,苓雅區,正大路148號前,120.331835,22.633842
194,苓雅分隊,地上,苓雅區,正義路101巷99號,120.338818920884,22.6304405729158
195,苓雅分隊,地上,苓雅區,正義路180之5號（正義路、至誠路口）,120.340119243569,22.6320427504928
196,苓雅分隊,地上,苓雅區,正義路300號前,120.341894,22.633971
197,苓雅分隊,地上,苓雅區,正義路39號（建國一路、正義路口）,120.338357360783,22.6298362692491
198,苓雅分隊,地上,苓雅區,永定街93號（永定街、四維二路口（西南側））,120.311460492642,22.6194658817972
199,苓雅分隊,地上,苓雅區,光華一路148之96號前,120.314859731773,22.6259808349114
200,苓雅分隊,地上,苓雅區,光華二路402號（光華二路．林西街口）,120.318315064401,22.6170487112347
201,苓雅分隊,地上,苓雅區,行仁路24號旁,120.343403,22.626142
202,苓雅分隊,地上,苓雅區,和平一路 116 號（和平一路、林德街口）,120.32007557424,22.6249577774086
203,苓雅分隊,地上,苓雅區,和平一路116號（和平ㄧ路文化中心東側車道出口）,120.319734263143,22.6255445392246
204,苓雅分隊,地上,苓雅區,和平一路186巷口,120.318772433521,22.6283987772808
205,苓雅分隊,地上,苓雅區,和平一路270號前[和平一路、中東街口（東北側）],120.317032723296,22.6327427819451
206,苓雅分隊,地上,苓雅區,和平一路292號前旁[和平一路、七賢一路口（東南側）],120.316668674188,22.6335965582641
207,苓雅分隊,地上,苓雅區,和平二路310號,120.322655262566,22.6156740000001
208,苓雅分隊,地上,苓雅區,和平二路388號,120.322658309192,22.6154816461779
209,苓雅分隊,地上,苓雅區,和平二路427號（和平二路、林西街口）,120.322535276704,22.618290416157
210,苓雅分隊,地上,苓雅區,和平二路439號[和平二路、三多二路口（西南側）],120.322047327544,22.6194493836178
211,苓雅分隊,地上,苓雅區,尚勇路11號前,120.343647,22.627315
212,苓雅分隊,地上,苓雅區,尚勇路17號前,120.343175,22.627334
213,苓雅分隊,地上,苓雅區,尚勇路23號,120.342825,22.627332
214,苓雅分隊,地上,苓雅區,尚勇路29號前,120.342559,22.627306
215,苓雅分隊,地上,苓雅區,尚勇路7號前,120.343927,22.627296
216,苓雅分隊,地上,苓雅區,林泉街22巷17弄1號牆角,120.319391301345,22.6246505881301
217,苓雅分隊,地上,苓雅區,林泉街22巷9弄2號,120.319043495124,22.6236019516365
218,苓雅分隊,地上,苓雅區,林德街21號正對面,120.318713094478,22.6245110769686
219,苓雅分隊,地上,苓雅區,林德街21號前,120.318723823314,22.6245061253654
220,苓雅分隊,地上,苓雅區,"林德街37號1樓（廣州一街,林德街口）",120.317170243464,22.6239684917722
221,苓雅分隊,地上,苓雅區,武廟路100號（正言路、武廟路口）,120.330048799354,22.6306623968402
222,苓雅分隊,地上,苓雅區,武廟路183號【大順三路、武廟路183號口】,120.324638242311,22.6315397297738
223,苓雅分隊,地上,苓雅區,武廟路1號（輔仁路、武廟路口）,120.332970881298,22.6296347876156
224,苓雅分隊,地上,苓雅區,武廟路218號（特力屋前）[大順三路、武廟路口（西北側）],120.324604113509,22.6315574163899
225,苓雅分隊,地上,苓雅區,武廟路222號前,120.323782915344,22.6317296948833
226,苓雅分隊,地上,苓雅區,青年一路193號（林森二路、青年一路口）,120.306188884586,22.621356384525
227,苓雅分隊,地上,苓雅區,青年一路1號（廣州一街、青年一路口）,120.316866915517,22.6248769764767
228,苓雅分隊,地上,苓雅區,建軍路4號,120.34229609689,22.625991433772
229,苓雅分隊,地上,苓雅區,建國一路121號（建國一路123巷口）,120.332187979745,22.6317689187001
230,苓雅分隊,地上,苓雅區,建國一路137之6號[ 建國一路、正言路口（東南側）],120.330858565064,22.6321880835197
231,苓雅分隊,地上,苓雅區,建國一路167號前（建國一路、褔德二路口）,120.328220140475,22.6329188480067
232,苓雅分隊,地上,苓雅區,建國一路200巷18號前,120.32896,22.634143
233,苓雅分隊,地上,苓雅區,建國一路255-1號（武廟路、建國一路口）,120.321508711639,22.6334383035782
234,苓雅分隊,地上,苓雅區,建國一路300號（大順三路、建國路口）,120.325695630732,22.6329077712337
235,苓雅分隊,地上,苓雅區,建國一路49號前,120.339166,22.629466
236,苓雅分隊,地上,苓雅區,建國一路62巷12號,120.33709,22.630976
237,苓雅分隊,地上,苓雅區,英明路126之5號,120.325341,22.614845
238,苓雅分隊,地上,苓雅區,英明路158號,120.325138405505,22.6157364771723
239,苓雅分隊,地上,苓雅區,英明路188號(英明路與英祥街口),120.325,22.616495
240,苓雅分隊,地上,苓雅區,英明路268號(英明路284巷口),120.323572677298,22.6196971349024
241,苓雅分隊,地上,苓雅區,捷運文化中心站出口3號（和平一路、中正二路口）,120.318043905592,22.6302018774508
242,苓雅分隊,地上,苓雅區,凱旋二路134號,120.323248006694,22.6267888343132
243,苓雅分隊,地上,苓雅區,凱旋二路170號(凱旋二路170號前與同慶路口),120.322640213492,22.6284150170412
244,苓雅分隊,地上,苓雅區,凱旋二路81巷1號,120.323455,22.624819
245,苓雅分隊,地上,苓雅區,凱旋二路89號（師範附中校門口）,120.323022999423,22.6263820637743
246,苓雅分隊,地上,苓雅區,漢陽街42號,120.33089496503,22.6192675349578
247,苓雅分隊,地上,苓雅區,輔仁路102巷口,120.333362299197,22.6306481651196
248,苓雅分隊,地上,苓雅區,廣州一街149號（台灣大電信門口）,120.316437294074,22.6259717756997
249,苓雅分隊,地上,苓雅區,樂善街94號,120.325962941156,22.6357785534297
250,苓雅分隊,地上,苓雅區,澄清路、行仁路口,120.344328514103,22.626024740207
251,苓雅分隊,地上,苓雅區,澄清路33巷14號前,120.343728,22.627631
252,苓雅分隊,地上,苓雅區,澄清路33巷26號前,120.34334,22.627628
253,苓雅分隊,地上,苓雅區,澄清路33巷2號前,120.344049,22.627636
254,苓雅分隊,地上,苓雅區,澄清路33巷44號前,120.342848,22.627624
255,苓雅分隊,地上,苓雅區,澄清路33巷56號前,120.34252,22.627675
256,苓雅分隊,地上,苓雅區,澄清路70巷１號旁,120.344502982803,22.6260457752567
257,苓雅分隊,地上,苓雅區,澄清路74巷１號後方,120.344508618385,22.6263896300536
258,苓雅分隊,地上,苓雅區,澄清路7巷、行禮路口,120.343356062496,22.6264205816002
259,苓雅分隊,地上,苓雅區,澄清路9巷12號前,120.343778,22.626872
260,苓雅分隊,地上,苓雅區,澄清路9巷4號前[屋角],120.344117,22.626875
261,苓雅分隊,地上,苓雅區,褔壽街4號前,120.329520107969,22.622694345827
262,苓雅分隊,地上,苓雅區,褔德三路、明德街口,120.327119853512,22.6233280211241
263,苓雅分隊,地上,苓雅區,憲政路242巷19號,120.321464715561,22.6371400360818
264,旗津分隊,地上,旗津區,中洲二路430巷口（勝和金香廠後方）,120.285984737445,22.5913718175947
265,旗津分隊,地上,旗津區,中洲二路472號（靖海造船廠）,120.282101556659,22.5952056784627
266,旗津分隊,地上,旗津區,中洲三路14號（得益造船廠）,120.280973227427,22.5968593046273
267,旗津分隊,地上,旗津區,中洲三路333巷7號（旗津三路蔣公感恩堂前）,120.27527871807,22.6021894416724
268,旗津分隊,地上,旗津區,中洲三路374巷12號,120.274894750867,22.6046328666714
269,旗津分隊,地上,旗津區,中洲三路480號（海四廠大門口左側）,120.272993126897,22.6072252721424
270,旗津分隊,地上,旗津區,中洲三路524號（消防隊舊址）,120.27147212078,22.6093757914406
271,旗津分隊,地上,旗津區,中洲三路549巷16號,120.27260280824,22.6066289264602
272,旗津分隊,地上,旗津區,中港街10號（中興市場前）,120.297358795141,22.5743937691411
273,旗津分隊,地上,旗津區,北汕尾五巷15之2號（一樂幼稚園前、停車場前）,120.275753780074,22.6051174751298
274,旗津分隊,地上,旗津區,北汕巷50之24號（旗津漁港旁往南汕巷與海洋探索館方向）,120.289528352761,22.5884886327894
275,旗津分隊,地上,旗津區,北汕巷50之60號（旗津漁市場門口左側）,120.286731840093,22.5905384036298
276,旗津分隊,地上,旗津區,海洋技術學院側門旁（中洲三路7-11對面）,120.272600010488,22.6077886090564
277,旗津分隊,地上,旗津區,商港街14巷52弄21號,120.295637466865,22.5751220702975
278,旗津分隊,地上,旗津區,商港街14巷8弄21號,120.296198445998,22.5743484001491
279,旗津分隊,地上,旗津區,復興一巷51之1號（辛學兒童課後照顧中心正對面巷內）,120.272789268682,22.6051037150651
280,旗津分隊,地上,旗津區,復興二巷5號,120.274148688326,22.6033327141244
281,旗津分隊,地上,旗津區,敦和街2巷14弄27號（敦和街與廣澤街口）,120.298787749704,22.5711052384571
282,旗津分隊,地上,旗津區,敦和街二巷124弄24號,120.297095616874,22.5731705942661
283,旗津分隊,地上,旗津區,敦和街二巷68弄23號,120.297934082863,22.572186578657
284,旗津分隊,地上,旗津區,旗津二路（旗津國中大門左側10M）,120.286387056112,22.5879083625914
285,旗津分隊,地上,旗津區,旗津二路600號（旗津消防隊右前方）,120.289566814899,22.5843081614621
286,旗津分隊,地上,旗津區,旗津三路806號（旗津三路紅綠燈下、茶點子租屋前）,120.273916557332,22.6030287383604
287,旗津分隊,地上,旗津區,旗津三路868號右前,120.272616957585,22.6047096650776
288,旗津分隊,地上,旗津區,旗津三路896號（7-11巷口）,120.272384070518,22.605024477167
289,旗津分隊,地上,旗津區,旗津三路與復興巷口（公寓停車場路口）,120.273254777816,22.6038618712842
290,旗津分隊,地上,旗津區,旗津三路與發祥街口（旗津道酒店電梯旁）,120.268124047247,22.6103780765172
291,旗津分隊,地上,旗津區,旗津分駐所旁（海岸路）,120.26915832137,22.6139995857661
292,旗津分隊,地上,旗津區,廟前路1之1號（舊旗津醫院前）,120.267505369669,22.6114434606054
293,旗津分隊,地上,旗津區,廟前路與通山路口東北側,120.268539077148,22.613289418549
294,瑞隆分隊,地上,前鎮區,廣東三街1號前,120.319368915344,22.6074832424379
295,瑞隆分隊,地上,前鎮區,一心一路  民權二路口,120.31344659532,22.610018998733
296,瑞隆分隊,地上,前鎮區,一心一路  光華二路口,120.316756821026,22.6086082736362
297,瑞隆分隊,地上,前鎮區,一心一路  凱旋四路口,120.324589356931,22.6049898431453
298,瑞隆分隊,地上,前鎮區,一心一路122號 育群街口,120.321957841516,22.6063121850704
299,瑞隆分隊,地上,前鎮區,一心一路392號  南寧街口,120.315882044233,22.6089924871631
300,瑞隆分隊,地上,前鎮區,一心一路464號  天山路口,120.314611758332,22.6095350636676
301,瑞隆分隊,地上,前鎮區,一心二路  林森三路口（一心賓館）,120.308106108984,22.6122736093962
302,瑞隆分隊,地上,前鎮區,一心二路  復興三路口,120.310775277919,22.6112072724114
303,瑞隆分隊,地上,前鎮區,一心二路276號對面 （一心、基建路口）,120.30565445582,22.6133672679518
304,瑞隆分隊,地上,前鎮區,一心二路27號,120.311830430991,22.6106937163887
305,瑞隆分隊,地上,前鎮區,一心二路32巷2弄2號,120.31218264418,22.611540287582
306,瑞隆分隊,地上,前鎮區,一心二路34號,120.311864652951,22.6107112132233
307,瑞隆分隊,地上,前鎮區,一德路  （勞工育樂中心右側）,120.310412100803,22.6078405892889
308,瑞隆分隊,地上,前鎮區,二聖一路  廣東三街口,120.320942618177,22.6125066883128
309,瑞隆分隊,地上,前鎮區,二聖一路107巷口  聖和公園,120.32385277,22.61210507
310,瑞隆分隊,地上,前鎮區,二聖二路223號（小北百貨前）,120.311931813492,22.6136534239425
