Seq,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度
1,新興分隊,地下,新興區,七賢一路、中山一路（東北角）,120.302384333877,22.6346580897089
2,新興分隊,地下,新興區,七賢一路、六合一路96巷,120.307912088792,22.6341233087161
3,新興分隊,地下,新興區,七賢一路、民族二路口(東南),120.313742623925,22.6337068226248
4,新興分隊,地下,新興區,七賢一路、尚仁街口(南),120.315137748348,22.6336240350651
5,新興分隊,地下,新興區,七賢一路、忠孝一路(東南角),120.306355461557,22.6342299412359
6,新興分隊,地下,新興區,七賢一路、林森一路(東北角),120.305017619212,22.6344730600677
7,新興分隊,地下,新興區,七賢一路、南華路北側,120.30324197021,22.6345912479848
8,新興分隊,地下,新興區,七賢一路、開封路口(西南),120.311887933201,22.6338323489901
9,新興分隊,地下,新興區,七賢一路、開封路口(東北),120.31193381589,22.634276539965
10,新興分隊,地下,新興區,七賢一路480號前,120.304193087631,22.6345222455947
11,新興分隊,地下,新興區,七賢一路528巷口,120.302804761954,22.6346262648605
12,新興分隊,地下,新興區,七賢一路與洛陽街口(西北),120.309276621527,22.634193133606
13,新興分隊,地下,新興區,七賢一路與錦田路口(東北),120.310595403273,22.6341129272902
14,新興分隊,地下,新興區,七賢二路、自立一路口(東北),120.297897606068,22.6339445566022
15,新興分隊,地下,新興區,八德一路、中山一路(東北角),120.302476516906,22.6359605769253
16,新興分隊,地下,新興區,八德一路、忠孝一路(東北角),120.306477401786,22.635678899222
17,新興分隊,地下,新興區,八德一路、林森一路(東南角),120.305115350697,22.6357675119189
18,新興分隊,地下,新興區,八德一路、南華路口,120.303346893731,22.6358912602382
19,新興分隊,地下,新興區,八德一路、開封路口(西南),120.312001441385,22.6353086500645
20,新興分隊,地下,新興區,八德一路、開封路口(東北側25公尺),120.312263025628,22.6352935780386
21,新興分隊,地下,新興區,八德一路148號,120.309860725694,22.6354416050377
22,新興分隊,地下,新興區,八德一路169巷2號,120.308899617725,22.6349703655123
23,新興分隊,地下,新興區,八德一路170巷18號,120.309010073993,22.6363752731564
24,新興分隊,地下,新興區,八德一路206號,120.307922416502,22.6355766352415
25,新興分隊,地下,新興區,八德一路304號前,120.305482935349,22.6357457034417
26,新興分隊,地下,新興區,八德一路384巷前,120.302925227596,22.6359428013745
27,新興分隊,地下,新興區,八德一路395號旁(巷口),120.302923299674,22.6359236663967
28,新興分隊,地下,新興區,八德一路74號前(停車格081072前),120.311088697751,22.6353707224149
29,新興分隊,地下,新興區,八德一路與復興一路口(東南),120.308535153853,22.6355253749351
30,新興分隊,地下,新興區,八德一路與錦田路(東南),120.310699154019,22.6353874328335
31,新興分隊,地下,新興區,八德二路、中山路口(西南),120.302229244298,22.6359726957979
32,新興分隊,地下,新興區,八德二路、民主橫路前(西),120.301395124422,22.6360167829274
33,新興分隊,地下,新興區,八德二路、同愛街口,120.300605276704,22.6360823134971
34,新興分隊,地下,新興區,八德二路、南台路口(西南),120.29852078712,22.635788699876
35,新興分隊,地下,新興區,八德二路14號前,120.301242191381,22.6360451069358
36,新興分隊,地下,新興區,八德二路43號前,120.299333718751,22.6360622181487
37,新興分隊,地下,新興區,八德二路89號前,120.297914755291,22.6355954204032
38,新興分隊,地下,新興區,大同一路、中山一路口(東北),120.301780945685,22.6290897713133
39,新興分隊,地下,新興區,大同一路、仁愛一街,120.307152500497,22.6286767920427
40,新興分隊,地下,新興區,大同一路、忠孝一路口(東北),120.305893012484,22.6287715143434
41,新興分隊,地下,新興區,大同一路、林森一路(東北),120.304514467014,22.6288690090055
42,新興分隊,地下,新興區,大同一路、南台路口,120.301153371418,22.6290100090957
43,新興分隊,地下,新興區,大同一路、南華路,120.302775866402,22.628997127616
44,新興分隊,地下,新興區,大同一路101號前,120.304030945685,22.6288991884264
45,新興分隊,地下,新興區,大同一路183巷內（中山一路21號後門）,120.30080404107,22.6284542227652
46,新興分隊,地下,新興區,大同一路4號前,120.307601823662,22.6286237864315
47,新興分隊,地下,新興區,中山一路101號前,120.301672527613,22.6307414563204
48,新興分隊,地下,新興區,中山一路116號前,120.30261506994,22.6315383190551
49,新興分隊,地下,新興區,中山一路170號前,120.302197417162,22.6323480306854
50,新興分隊,地下,新興區,中山一路89號前,120.301638809856,22.6306095467962
51,新興分隊,地下,新興區,中山橫路、南台路口,120.300150135002,22.6316241945671
52,新興分隊,地下,新興區,中山橫路21號旁,120.300833760101,22.6318046622743
53,新興分隊,地下,新興區,中山橫路42號前,120.300315519014,22.6316806866441
54,新興分隊,地下,新興區,中山橫路65號前,120.299339918403,22.6313603703329
55,新興分隊,地下,新興區,中山橫路70號前,120.299213402447,22.6313252080256
56,新興分隊,地下,新興區,中正二路、尚信街口,120.316873566468,22.6304257291685
57,新興分隊,地下,新興區,中正二路、尚義街口,120.315263981317,22.6305536987861
58,新興分隊,地下,新興區,中正三路、仁愛一街(西南側),120.3073430062,22.6309289714079
59,新興分隊,地下,新興區,中正三路、忠孝一路(西南),120.306085160136,22.6310332007393
60,新興分隊,地下,新興區,中正三路、林森一路口(東南),120.304726330108,22.6312308134771
61,新興分隊,地下,新興區,中正三路、南華路口,120.302996091284,22.6313818466254
62,新興分隊,地下,新興區,中正三路、復興一路口（西南）,120.30818056341,22.6310156203904
63,新興分隊,地下,新興區,中正三路、開封路口（西北）,120.31165757978,22.6307902299439
64,新興分隊,地下,新興區,中正三路、開封路口(東北),120.311588967178,22.6307961689424
65,新興分隊,地下,新興區,中正三路、開封路口(東南),120.311606116401,22.6306339666218
66,新興分隊,地下,新興區,中正三路、達仁街口（南）,120.30899887506,22.6308037746359
67,新興分隊,地下,新興區,中正三路100號前,120.306570407987,22.6311251253531
68,新興分隊,地下,新興區,中正三路10號前（下）,120.312446070684,22.6307377690165
69,新興分隊,地下,新興區,中正三路154號,120.304716086971,22.6312398764304
70,新興分隊,地下,新興區,中正三路187號前,120.302622325646,22.631271367747
71,新興分隊,地下,新興區,中正三路34號,120.309967089567,22.630912753436
72,新興分隊,地下,新興區,中正三路60號,120.30894371412,22.630977977959
73,新興分隊,地下,新興區,中正三路80巷口,120.307656138394,22.6310547156682
74,新興分隊,地下,新興區,中正四路、中山一路口(陽信銀行右前方),120.301158992304,22.6311741163173
75,新興分隊,地下,新興區,中正四路、南台路口（南）,120.30045558299,22.6308343286015
76,新興分隊,地下,新興區,中東街、民族二路口(西北),120.313244250166,22.6329835420034
77,新興分隊,地下,新興區,中東街、民族二路口(東南),120.31370267272,22.6329626576148
78,新興分隊,地下,新興區,中東街110號前,120.315582662781,22.6328387569535
79,新興分隊,地下,新興區,中東街191號前,120.313048179481,22.632997996735
80,新興分隊,地下,新興區,中東街228號前,120.311867230654,22.6330818025426
81,新興分隊,地下,新興區,中東街254號前,120.311277777778,22.6331301508882
82,新興分隊,地下,新興區,中東街278號,120.310317728836,22.6332036275077
83,新興分隊,地下,新興區,中東街314號,120.309418728836,22.6332644441665
84,新興分隊,地下,新興區,中東街62號前,120.316631428242,22.632767036334
85,新興分隊,地下,新興區,五福一街36號前,120.308721090195,22.6269635890179
86,新興分隊,地下,新興區,五福一街39號前,120.308722723296,22.6269491640166
87,新興分隊,地下,新興區,五福一街8巷口,120.308840182227,22.6261906080431
88,新興分隊,地下,新興區,五福二路、中山路口(東南),120.301050639116,22.6230519199778
89,新興分隊,地下,新興區,五福二路、民權一路口(西南),120.310746211682,22.6263093548265
90,新興分隊,地下,新興區,五福二路、復興一路口（西南）（下）,120.308274945146,22.6254809934774
91,新興分隊,地下,新興區,五福二路258號前,120.302175299274,22.6235454267546
92,新興分隊,地下,新興區,五福二路80巷3弄及2弄前,120.308357105522,22.6265107768811
93,新興分隊,地下,新興區,仁愛一街134號,120.307392743057,22.6314925299543
94,新興分隊,地下,新興區,仁愛一街179號對面,120.307457770917,22.632490968412
95,新興分隊,地下,新興區,仁愛一街25號前,120.307125393271,22.6283305607833
96,新興分隊,地下,新興區,仁愛一街291巷口,120.307636761241,22.6345905413721
97,新興分隊,地下,新興區,仁愛一街327號前,120.307738930762,22.6363719926086
98,新興分隊,地下,新興區,仁愛一街42號前,120.307156138394,22.6286567637594
99,新興分隊,地下,新興區,仁愛一街覺元寺前,120.307109870289,22.6281351752846
100,新興分隊,地下,新興區,仁愛二街138號前,120.307619978713,22.6250317260579
101,新興分隊,地下,新興區,六合一路、中山一路(東北角),120.302242821257,22.6329904154328
102,新興分隊,地下,新興區,六合一路、仁愛一街口(西北),120.307455658979,22.6326257450237
103,新興分隊,地下,新興區,六合一路、民族二路口(西北),120.31318544213,22.6322643084815
104,新興分隊,地下,新興區,六合一路、民族二路口(西南),120.313185172703,22.6322585913985
105,新興分隊,地下,新興區,六合一路、尚信街口,120.316958811177,22.6319851459992
106,新興分隊,地下,新興區,六合一路、忠孝一路(西北角),120.306219170306,22.6327052182993
107,新興分隊,地下,新興區,六合一路、林森一路(西南角),120.304861496528,22.6327888449024
108,新興分隊,地下,新興區,六合一路、林森一路(東北角),120.304869543155,22.632804097827
109,新興分隊,地下,新興區,六合一路、南華路北側,120.303122585814,22.6329303809349
110,新興分隊,地下,新興區,六合一路、復興一路口(西南),120.308298850033,22.6325658570416
111,新興分隊,地下,新興區,六合一路、開封街口(西北),120.311751055969,22.6323525931102
112,新興分隊,地下,新興區,六合一路159之5號前,120.303163175429,22.6329186393024
113,新興分隊,地下,新興區,六合一路27號前,120.312154881861,22.6323225915854
114,新興分隊,地下,新興區,六合一路43號前,120.31075,22.6324111698243
115,新興分隊,地下,新興區,六合一路49-2號,120.309695530671,22.6324789721101
116,新興分隊,地下,新興區,六合一路55巷口,120.308754011657,22.632438261673
117,新興分隊,地下,新興區,六合一路81號前,120.306903926174,22.6326559984702
118,新興分隊,地下,新興區,六合一路96巷2號前,120.307799906002,22.6328574303425
119,新興分隊,地下,新興區,六合一路與復興一路口(東北),120.308309307497,22.6325837895069
120,新興分隊,地下,新興區,六合二路、民主橫路口(西北),120.301455352935,22.6328156672168
121,新興分隊,地下,新興區,六合二路14號前,120.301462308616,22.6328204496096
122,新興分隊,地下,新興區,六合二路1號前,120.301832069364,22.6329519088464
123,新興分隊,地下,新興區,六合二路62號前,120.300517969416,22.6324993727
124,新興分隊,地下,新興區,六合路、尚義街口(東北),120.315400003141,22.6321012819049
125,新興分隊,地下,新興區,六合路183號前,120.314101,22.632089
126,新興分隊,地下,新興區,文化路、仁智街口(東北),120.302179526163,22.6226384881734
127,新興分隊,地下,新興區,文化路、忠孝一路口(東南),120.306582327505,22.6240314824136
128,新興分隊,地下,新興區,文化路、林森一路口(東南),120.305313702464,22.6236292863313
129,新興分隊,地下,新興區,文化路58號前,120.30431019928,22.6233368128212
130,新興分隊,地下,新興區,文化路72號前,120.302791658812,22.6228344797383
131,新興分隊,地下,新興區,文橫一路17號前,120.303122795635,22.6245380749982
132,新興分隊,地下,新興區,文橫一路86號前,120.302738700893,22.6266447055727
133,新興分隊,地下,新興區,文橫二路121巷口、文橫二路口(西側),120.304301817377,22.6212231438575
134,新興分隊,地下,新興區,文橫二路143巷、仁智街巷口(東側),120.302297073371,22.6222886850305
135,新興分隊,地下,新興區,文橫二路143巷24號前,120.302953011202,22.6224924892244
136,新興分隊,地下,新興區,文橫二路149號前,120.303708776746,22.6229658737852
137,新興分隊,地下,新興區,文橫二路167巷20號前,120.302874221312,22.6233584677722
138,新興分隊,地下,新興區,民主路、民主橫路口,120.301156740082,22.6335089574578
139,新興分隊,地下,新興區,民主路、自立二路口,120.298428066055,22.6325831132957
140,新興分隊,地下,新興區,民主路、南台路口,120.2996170458,22.6329735333251
141,新興分隊,地下,新興區,民主橫路9巷、南台路口,120.299742523644,22.6326884753296
142,新興分隊,地下,新興區,民生一路、五福一街口,120.308715086052,22.6273075586665
143,新興分隊,地下,新興區,民生一路、仁愛二街口(忠孝公園旁),120.307061205109,22.6272336843293
144,新興分隊,地下,新興區,民生一路、民權一路口(西南),120.310370679567,22.6274579604709
145,新興分隊,地下,新興區,民生一路、忠孝一路口,120.305762740493,22.6272308129187
146,新興分隊,地下,新興區,民生一路、南華路口,120.302656038112,22.6275447361837
147,新興分隊,地下,新興區,民生一路、福建街口,120.313050876925,22.6282164658277
148,新興分隊,地下,新興區,民生一路255巷21號,120.307583725778,22.6261244757727
149,新興分隊,地下,新興區,民生一路314巷口,120.305039948,22.6276350265697
150,新興分隊,地下,新興區,民生一路363巷9弄11號,120.303489471727,22.6267095452897
151,新興分隊,地下,新興區,民生一路363巷前,120.303164185021,22.627148568558
152,新興分隊,地下,新興區,民生二路、自立二路口,120.300465602645,22.6271822102032
153,新興分隊,地下,新興區,民生二路46巷口,120.300115830758,22.6270785320539
154,新興分隊,地下,新興區,民有街、仁愛二街口(西北),120.308162593212,22.6233570126797
155,新興分隊,地下,新興區,民有街、忠孝一路口(西北),120.307003202338,22.6229538123876
156,新興分隊,地下,新興區,民享街、仁愛二街口(西北),120.30831345176,22.6229779517244
157,新興分隊,地下,新興區,民享街、文橫二路(西南),120.304208610614,22.6216194743342
158,新興分隊,地下,新興區,民享街、忠孝一路(東南),120.307233186053,22.622610650893
159,新興分隊,地下,新興區,民享街、林森二路(西南),120.305787015087,22.6221389719829
160,新興分隊,地下,新興區,民享街175號前,120.302838431339,22.6211510481082
161,新興分隊,地下,新興區,民享街3號旁(西南),120.308215366278,22.6229309862551
162,新興分隊,地下,新興區,民享街65號前,120.306586065683,22.6223970186135
163,新興分隊,地下,新興區,民族二路24巷口,120.313531801092,22.6310666961318
164,新興分隊,地下,新興區,民族二路42巷50號,120.314102293651,22.6317544059505
165,新興分隊,地下,新興區,民族二路42巷5號,120.314891571098,22.6317018714608
166,新興分隊,地下,新興區,民族二路55巷、民族二路口,120.313076912946,22.6310965516698
167,新興分隊,地下,新興區,民族二路70巷、民族二路口,120.313666481813,22.6326081954646
168,新興分隊,地下,新興區,民權一路、金門街111巷口,120.310947085268,22.627003750757
169,新興分隊,地下,新興區,民權一路247巷、五福一街口,120.308864117617,22.6261939094572
170,新興分隊,地下,新興區,民權一路247巷口,120.310537064759,22.6267474560612
171,新興分隊,地下,新興區,民權街25號前(26巷口)(對面),120.310111194849,22.623121896216
172,新興分隊,地下,新興區,民權街26巷41號前10公尺,120.311368001487,22.6234962110784
173,新興分隊,地下,新興區,玉竹一街、中山一路口(東南),120.301434671296,22.6253254366842
174,新興分隊,地下,新興區,玉竹一街1號前,120.302813827053,22.6251950148696
175,新興分隊,地下,新興區,玉竹一街20巷口,120.301980854829,22.6252802535657
176,新興分隊,地下,新興區,玉竹二街、中山一路口(東南),120.301300191138,22.6241562195459
177,新興分隊,地下,新興區,玉竹二街、玉竹三街口,120.301898176338,22.6241119737304
178,新興分隊,地下,新興區,光華一路、福建街396巷口,120.313925072422,22.6280013803902
179,新興分隊,地下,新興區,同心路、民族二路口,120.313366390957,22.6345175834968
180,新興分隊,地下,新興區,同心路60號前,120.310977972057,22.6346888013798
181,新興分隊,地下,新興區,同心路中段(北側離民族二路約50m),120.312651914517,22.6345775443662
182,新興分隊,地下,新興區,同心路與洛陽街,120.309340424273,22.6347774861845
183,新興分隊,地下,新興區,同心路與錦田路口,120.310644168735,22.6346948091471
184,新興分隊,地下,新興區,同愛街27巷口,120.300576728093,22.6357490530955
185,新興分隊,地下,新興區,同愛街35巷口與同愛街口,120.300587,22.636434
186,新興分隊,地下,新興區,竹圍路、文橫一路口,120.302761129962,22.6261833034734
187,新興分隊,地下,新興區,自立橫路、南台路口(西南),120.300809533834,22.6298822943849
188,新興分隊,地下,新興區,和平一路199號前,120.3174647,22.6310717
189,新興分隊,地下,新興區,尚仁街5巷4號前,120.314871924519,22.6340935280958
190,新興分隊,地下,新興區,尚仁街76號前,120.31534682895,22.6349848549104
191,新興分隊,地下,新興區,尚文街43號前,120.31400975744,22.6352669656226
192,新興分隊,地下,新興區,尚文街44巷10號,120.31446876918,22.6354999642597
193,新興分隊,地下,新興區,尚信街加油站旁,120.316892526786,22.6305318152023
194,新興分隊,地下,新興區,尚智街、民族二路口,120.313800191138,22.6344799410194
195,新興分隊,地下,新興區,尚智街、尚仁街口(西側),120.315183916171,22.634389580786
196,新興分隊,地下,新興區,尚智街22之6號前,120.314273337629,22.6348462574196
197,新興分隊,地下,新興區,尚智街3號前,120.31491465501,22.6343990103738
198,新興分隊,地下,新興區,尚智街47號前,120.314001341104,22.6344581333484
199,新興分隊,地下,新興區,忠孝一路12巷15號前,120.307836870949,22.6224415004745
200,新興分隊,地下,新興區,忠孝一路259號前,120.306122125082,22.6315202771867
201,新興分隊,地下,新興區,忠孝一路340巷、仁愛一街,120.307427596067,22.6321875629404
202,新興分隊,地下,新興區,忠孝一路340巷11號,120.306581321676,22.6322567346519
203,新興分隊,地下,新興區,忠孝一路417號前,120.306396935516,22.6347907011108
204,新興分隊,地下,新興區,忠孝一路457號前,120.306505264137,22.6361855277085
205,新興分隊,地下,新興區,忠孝一路478號前,120.306431049108,22.6352475610421
206,新興分隊,地下,新興區,忠孝一路484巷25號,120.306995020999,22.6352980195881
207,新興分隊,地下,新興區,忠孝一路500巷30號,120.307288036625,22.6359990904992
208,新興分隊,地下,新興區,忠孝一路69巷口(靠忠孝一路),120.306698317336,22.6237065140483
209,新興分隊,地下,新興區,忠孝一路76巷口(靠仁愛二街),120.307916481813,22.6241131181211
210,新興分隊,地下,新興區,忠孝一路76巷口內,120.307842100654,22.6240824799844
211,新興分隊,地下,新興區,忠孝一路7巷、林森二路口(東北),120.306111261533,22.6218245850005
212,新興分隊,地下,新興區,忠孝一路7巷口,120.307288942171,22.622228796766
213,新興分隊,地下,新興區,忠孝一路96巷口(靠忠孝一路),120.306448232763,22.624503329238
214,新興分隊,地下,新興區,忠孝一路9號前,120.307287886202,22.6222405570181
215,新興分隊,地下,新興區,明星街、南台路口(西南),120.299380547245,22.6335819156159
216,新興分隊,地下,新興區,明星街14之1號前(民主橫41巷),120.300610070851,22.6343425091545
217,新興分隊,地下,新興區,明星街6號前,120.300781415675,22.6340573392248
218,新興分隊,地下,新興區,東海街、民族二路口(東),120.312846589181,22.6285742104529
219,新興分隊,地下,新興區,東海街、開封路口,120.311443123313,22.6286583851928
220,新興分隊,地下,新興區,東海街、達仁街口(東南),120.308830651733,22.6288576810628
221,新興分隊,地下,新興區,東海街、錦田路口(東),120.310115429851,22.628765460339
222,新興分隊,地下,新興區,東海街22號對面,120.312684774886,22.628565986653
223,新興分隊,地下,新興區,東海街59號前,120.311142480986,22.6286827293447
224,新興分隊,地下,新興區,林森一路、南華路207巷口前,120.304678504626,22.6361372501216
225,新興分隊,地下,新興區,林森一路126號前,120.304480083995,22.6284529611269
226,新興分隊,地下,新興區,林森一路15巷12號,120.304624105321,22.6230191123785
227,新興分隊,地下,新興區,林森一路161巷口,120.304600281994,22.6299688321044
228,新興分隊,地下,新興區,林森一路198巷30號,120.305436112682,22.6323474949793
229,新興分隊,地下,新興區,林森一路203巷1號,120.304738130623,22.6324053794349
230,新興分隊,地下,新興區,林森一路203巷51號,120.303145879547,22.6325297078894
231,新興分隊,地下,新興區,林森一路235號前,120.304967728919,22.6340763062275
232,新興分隊,地下,新興區,林森一路272巷口(統領三溫暖對面),120.305119743718,22.6361164982334
233,新興分隊,地下,新興區,林森一路43巷24號,120.30429046813,22.6238115107501
234,新興分隊,地下,新興區,林森一路43巷口(中間),120.30506559813,22.6240566251031
235,新興分隊,地下,新興區,林森一路81號前,120.304349342015,22.6271448316941
236,新興分隊,地下,新興區,林森二路135巷33號前,120.30450811549,22.6221174669279
237,新興分隊,地下,新興區,林森二路97巷24號,120.305367766493,22.6215793856561
238,新興分隊,地下,新興區,河南一路、復興一路口(西南),120.308622125083,22.6365133980641
239,新興分隊,地下,新興區,河南一路與錦田路口,120.31078669552,22.6366602940759
240,新興分隊,地下,新興區,河南二路、OK大廈前,120.29742173024,22.6360616372131
241,新興分隊,地下,新興區,河南二路26-3號,120.299531,22.636771
242,新興分隊,地下,新興區,河南路、尚仁街口(西南),120.315425098711,22.6351557084418
243,新興分隊,地下,新興區,河南路305巷口,120.316461878803,22.6344344689794
244,新興分隊,地下,新興區,金門街、五福一路口(北),120.31235238469,22.6269643821702
245,新興分隊,地下,新興區,金門街、民生一路口,120.312038566236,22.6278683401184
246,新興分隊,地下,新興區,青年一路、中山二路(東北中山路上),120.30229325062,22.620124027669
247,新興分隊,地下,新興區,青年一路、中山二路口(東北青年路上),120.302430328416,22.6200868894553
248,新興分隊,地下,新興區,青年一路、仁智街口(東北),120.303066218542,22.6203021512243
249,新興分隊,地下,新興區,青年一路、仁愛二街口（西北）,120.308618722181,22.6221515021226
250,新興分隊,地下,新興區,青年一路、仁愛二街口（東北）,120.308619963003,22.6221959163901
251,新興分隊,地下,新興區,青年一路、文橫二路口(西北),120.304526671668,22.6208003700788
252,新興分隊,地下,新興區,青年一路、忠孝一路口(路中央),120.3074704957,22.6217841940612
253,新興分隊,地下,新興區,青年一路、復興二路口(東北),120.309451955233,22.6224183806411
254,新興分隊,地下,新興區,青年一路102號旁,120.311504593584,22.6231248955737
255,新興分隊,地下,新興區,青年一路344號前,120.305616845237,22.6211699885218
256,新興分隊,地下,新興區,信守街、民族二路口(東南),120.313542630209,22.6314263921016
257,新興分隊,地下,新興區,信守街、開封路口(東北),120.311702290509,22.6315696007542
258,新興分隊,地下,新興區,信守街104號前,120.314429306878,22.6313722516626
259,新興分隊,地下,新興區,信守街129號前,120.312415209572,22.6315138369626
260,新興分隊,地下,新興區,信守街18號前,120.316564188163,22.6312158857713
261,新興分隊,地下,新興區,信守街62號前,120.315623658895,22.6312846756142
262,新興分隊,地下,新興區,南台路128號前(民主橫41巷口),120.299265422702,22.6339071296285
263,新興分隊,地下,新興區,南台路30-4號(28號旁巷口進入),120.301249854002,22.6300263913374
264,新興分隊,地下,新興區,南台路57巷、自立二路口(東北),120.299057371688,22.6309074776778
265,新興分隊,地下,新興區,南台橫路、同愛街口(西北),120.300551833087,22.6354096038217
266,新興分隊,地下,新興區,南台橫路、南台路口（西南）,120.298782627659,22.6350288801587
267,新興分隊,地下,新興區,南台橫路、南台路口(東),120.298819167163,22.6350380445908
268,新興分隊,地下,新興區,南海街、達仁街口,120.308781456852,22.6283569086575
269,新興分隊,地下,新興區,南海街、錦田路口,120.310058858896,22.6282776852005
270,新興分隊,地下,新興區,南海街155號前,120.30989878712,22.6282852998824
271,新興分隊,地下,新興區,南海街22號前,120.310807,22.6282219038516
272,新興分隊,地下,新興區,南華路、林森一路161巷口,120.302869743718,22.6300798136669
273,新興分隊,地下,新興區,南華路、興華路口(東北角),120.30305642667,22.632160078933
274,新興分隊,地下,新興區,南華路147號前,120.303207874834,22.6340565332098
275,新興分隊,地下,新興區,南華路187號前,120.30329160367,22.6352310794041
276,新興分隊,地下,新興區,南華路18之2號前,120.302807197505,22.629383318533
277,新興分隊,地下,新興區,南華路195號前,120.303311769924,22.6355142137012
278,新興分隊,地下,新興區,南華路207巷20號,120.304660346561,22.6361425296468
279,新興分隊,地下,新興區,南華路214號前,120.303388148479,22.6363872992893
280,新興分隊,地下,新興區,南華路83巷26號,120.303657194363,22.6317491731219
281,新興分隊,地下,新興區,南華橫一路、林森一路,120.304873281333,22.6335617446522
282,新興分隊,地下,新興區,南華橫一路、南華路,120.303213256784,22.6336903953261
283,新興分隊,地下,新興區,南華橫二路、仁愛一街口,120.307670320272,22.6349189236619
284,新興分隊,地下,新興區,南華橫二路、忠孝一路(東北角),120.306425399555,22.635021880228
285,新興分隊,地下,新興區,南華橫二路85號前,120.304590709407,22.6351341562031
286,新興分隊,地下,新興區,洛陽街145號,120.309466773231,22.6365421960598
287,新興分隊,地下,新興區,洛陽街15號,120.309198300017,22.6332572595722
288,新興分隊,地下,新興區,洛陽街41號,120.309261536211,22.633941879106
289,新興分隊,地下,新興區,洛陽街65號,120.309308475773,22.6344867826025
290,新興分隊,地下,新興區,洛陽街99號,120.309377690064,22.635326525415
291,新興分隊,地下,新興區,球庭路、仁愛一街口,120.307230669975,22.6300580879614
292,新興分隊,地下,新興區,球庭路、忠孝一路(東),120.30600603497,22.6301649575913
293,新興分隊,地下,新興區,球庭路、林森一路(西),120.304594162451,22.6303044938367
294,新興分隊,地下,新興區,球庭路、林森一路(東),120.304642157078,22.6302932794195
295,新興分隊,地下,新興區,球庭路103號前,120.30291686723,22.6304466702248
296,新興分隊,地下,新興區,球庭路50號前,120.305138888889,22.63025
297,新興分隊,地下,新興區,復橫一路、仁愛一街,120.307211593668,22.6293815357521
298,新興分隊,地下,新興區,復橫一路、民族二路口(東),120.312933425318,22.6290071715191
299,新興分隊,地下,新興區,復橫一路、忠孝一路口(西),120.305941191965,22.6294938107207
300,新興分隊,地下,新興區,復橫一路、忠孝一路口(東),120.305952005373,22.6294933397621
301,新興分隊,地下,新興區,復橫一路、南華路口,120.30284139567,22.6297344255393
302,新興分隊,地下,新興區,復橫一路、達仁街口,120.308873901974,22.6293104469586
303,新興分隊,地下,新興區,復橫一路、錦田路口(西北),120.310160691749,22.6292064668832
304,新興分隊,地下,新興區,復橫一路、錦田路口(東南角),120.310175443898,22.6292126561756
305,新興分隊,地下,新興區,復橫一路117號,120.309487058284,22.6292612023794
306,新興分隊,地下,新興區,復橫一路180號前(右側),120.307550761408,22.6293639304663
307,新興分隊,地下,新興區,復橫一路298號,120.303728257192,22.6296692902774
308,新興分隊,地下,新興區,復橫一路49號前,120.311286046627,22.6291305324762
309,新興分隊,地下,新興區,復興ㄧ路90號,120.3084573855,22.6346685233808
310,新興分隊,地下,新興區,復興一路、民生一路口（東南）（下）,120.307868175242,22.6272869177314
311,新興分隊,地下,新興區,復興一路148號,120.308629416585,22.6365146745839
312,新興分隊,地下,新興區,復興一路1號前,120.307909688062,22.6277088283304
313,新興分隊,地下,新興區,復興一路50號之3,120.308297182838,22.6313392499307
314,新興分隊,地下,新興區,復興一路80號,120.308393102429,22.6337313346301
315,新興分隊,地下,新興區,復興二路268號前,120.30927,22.623162
316,新興分隊,地下,新興區,復興二路300之6號,120.309474904431,22.6241696113181
317,新興分隊,地下,新興區,復興街、五福一街口,120.308730359334,22.6265206428969
318,新興分隊,地下,新興區,復興街、德順街口,120.309834088344,22.6268845799275
319,新興分隊,地下,新興區,復興街5號前,120.309754101852,22.6268542012119
320,新興分隊,地下,新興區,渤海街、錦田路口,120.310264227405,22.6301238388001
321,新興分隊,地下,新興區,渤海街21號、民族路口(左),120.312603871776,22.6299587493791
322,新興分隊,地下,新興區,渤海街54號前,120.311512527613,22.6300367212502
323,新興分隊,地下,新興區,開封路、黃海街口,120.311545929413,22.6295678957644
324,新興分隊,地下,新興區,開封路116號前,120.311719925429,22.6317715460878
325,新興分隊,地下,新興區,開封路300巷26號,120.312577968915,22.633418849611
326,新興分隊,地下,新興區,開封路301巷與錦田路口,120.310548211657,22.6335495865421
327,新興分隊,地下,新興區,黃海街、錦田路口,120.310192123717,22.6296798756946
328,新興分隊,地下,新興區,黃海街5號前,120.31267657424,22.6294804426429
329,新興分隊,地下,新興區,新田路、中山二路口(東南),120.301764702009,22.6216344734051
330,新興分隊,地下,新興區,新田路、仁愛二街口(東南),120.308051767237,22.6237028003241
331,新興分隊,地下,新興區,新田路、忠孝一路口(東北),120.306867481358,22.6233477283457
332,新興分隊,地下,新興區,新田路、林森二路口(東南),120.30564386789,22.6229321406053
333,新興分隊,地下,新興區,新田路、復興二路口(新田路1號前),120.308839904142,22.6239914007237
334,新興分隊,地下,新興區,新田路123-1號前,120.304448110336,22.6224759056777
335,新興分隊,地下,新興區,新田路138號前,120.303186733093,22.6221156778467
336,新興分隊,地下,新興區,新田路20號前,120.307929357018,22.6236754911913
337,新興分隊,地下,新興區,新田路2號右前5公尺,120.308693874174,22.6239412745777
